ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000255163	RP11-832A4.5	-0.596148916	1.179463132	-4.105584817	5.78617E-05	0.00028972	0.416246654	11
ENSG00000165891	E2F7	-0.673195889	3.628147021	-4.017362474	8.21218E-05	0.000390075	0.413222646	12
ENSG00000228252	COL6A4P2	-0.917728619	3.909014309	-4.01141762	8.4065E-05	0.000397619	0.412091199	3
ENSG00000219700	PTCHD3P3	0.651327936	1.151297495	4.111418225	5.6526E-05	0.000283973	0.402901983	6
ENSG00000240950	RP11-372E1.1	0.96884899	2.365703796	4.055082977	7.07534E-05	0.000344129	0.400927021	3
ENSG00000158715	SLC45A3	-0.602487112	7.892664992	-3.966489942	0.000100231	0.000461525	0.394947359	1
ENSG00000173698	GPR64	0.869262644	7.775656445	3.968631404	9.93979E-05	0.000458175	0.394561611	X
ENSG00000182759	MAFA	0.714145091	1.425716722	4.098188441	5.95986E-05	0.000297366	0.394435313	8
ENSG00000231666	RP11-404O13.1	0.838861361	2.519755092	4.046646188	7.31578E-05	0.000354172	0.392063181	1
ENSG00000157388	CACNA1D	-1.385396495	6.482059382	-3.971147334	9.84271E-05	0.000454532	0.377944811	3
ENSG00000225418	AKR1C5P	0.620491241	0.880947355	4.108677529	5.74371E-05	0.00028788	0.369693593	10
ENSG00000213938	SEPHS1P6	0.666638415	2.0174376	4.057942588	7.00665E-05	0.000341392	0.366456559	2
ENSG00000159216	RUNX1	-0.641146096	12.13838563	-3.963955603	0.000101226	0.000465044	0.362521622	21
ENSG00000198756	COLGALT2	-0.603979403	6.63573015	-3.966391153	0.00010027	0.000461632	0.361923982	1
ENSG00000171227	TMEM37	0.918937257	9.496363962	3.95498465	0.000104824	0.000479677	0.358300374	2
ENSG00000267615	RP11-552F3.13	0.612933984	5.244037652	3.980132075	9.50336E-05	0.000441355	0.353143107	17
ENSG00000174255	ZNF80	-0.701967774	3.325555375	-4.007002287	8.55364E-05	0.000403129	0.3520942	3
ENSG00000198523	PLN	0.758813047	9.410616327	3.952336262	0.000105909	0.00048391	0.348940623	6
ENSG00000261068	RP11-7K24.3	-0.745775514	4.656759981	-3.981792211	9.44189E-05	0.000439107	0.341893636	6
ENSG00000117090	SLAMF1	-0.667853428	5.728791172	-3.969007852	9.9252E-05	0.000457643	0.340789412	1
ENSG00000235244	RP11-761E20.1	-0.62911449	1.400993613	-4.072628637	6.59919E-05	0.000324235	0.339100253	X
ENSG00000271204	RP11-138A9.1	0.647877065	2.658140382	4.025753935	7.94515E-05	0.00037882	0.337881598	7
ENSG00000243869	RN7SL56P	-0.923857333	4.410938961	-3.983777974	9.36886E-05	0.000436247	0.33531861	11
ENSG00000064270	ATP2C2	-1.207440251	6.741843735	-3.956939671	0.000104029	0.000476331	0.332212648	16
ENSG00000196132	MYT1	0.743214479	2.173329111	4.043711345	7.40123E-05	0.000357393	0.331317689	20
ENSG00000217801	RP11-465B22.3	-1.04236048	5.135159715	-3.971802666	9.81758E-05	0.000453649	0.329215205	1
ENSG00000271856	RP11-861A13.4	-0.762276967	1.967949095	-4.040407914	7.49855E-05	0.000361343	0.327465675	3
ENSG00000236961	RP1-261G23.5	1.102276878	2.173987489	4.044970294	7.36446E-05	0.000356072	0.322520486	6
ENSG00000101222	SPEF1	-0.721206707	3.487145797	-3.994744535	8.97511E-05	0.000420128	0.319202153	20
ENSG00000198173	FAM47C	-0.61761841	1.066038589	-4.081018161	6.38246E-05	0.000315297	0.305603564	X
ENSG00000250673	RP11-6L6.2	0.685691104	4.005257203	3.984547652	9.3407E-05	0.00043507	0.301447914	4
ENSG00000228868	MYLKP1	-0.860217634	1.260562181	-4.065478685	6.78941E-05	0.000332091	0.295930385	3
ENSG00000262870	CYCSP40	0.717574501	2.474733263	4.022916556	8.0345E-05	0.000382597	0.292321239	17
ENSG00000233493	TMEM238	-0.647358036	5.361909817	-3.959933308	0.000102824	0.000471813	0.292242692	19
ENSG00000204624	PTCHD2	-0.669412328	3.197030602	-3.993567328	9.01661E-05	0.000421635	0.290199315	1
ENSG00000227188	RP5-1104E15.6	0.698237847	1.92778649	4.043183573	7.4167E-05	0.000357983	0.29001508	22
ENSG00000157423	HYDIN	-0.629431379	7.741606098	-3.937722207	0.000112091	0.00050847	0.286435194	16
ENSG00000186152	LILRP1	0.621091021	1.306381591	4.074577919	6.54821E-05	0.000322065	0.282038369	19
ENSG00000171209	CSN3	-1.609971934	1.644183701	-4.034774051	7.69128E-05	0.000369218	0.277252781	4
ENSG00000159884	CCDC107	0.592786886	8.539237389	3.931071965	0.000115017	0.000519907	0.271903367	9
ENSG00000172940	SLC22A13	0.60333106	1.882301234	4.039605637	7.52237E-05	0.000362173	0.264714966	3
ENSG00000223764	RP11-54O7.3	0.800745465	5.022550403	3.956980545	0.000104013	0.000476327	0.25638971	1
ENSG00000180745	CLRN3	-0.913794811	1.711018303	-4.036146571	7.62589E-05	0.000366486	0.256153041	10
ENSG00000101850	GPR143	-0.909354407	4.524335426	-3.959094414	0.000103161	0.000473213	0.252125111	X
ENSG00000125207	PIWIL1	0.743109328	1.212919473	4.067568952	6.73326E-05	0.000329772	0.25142873	12
ENSG00000237870	AC073130.1	0.7113628	1.539656406	4.053314155	7.12511E-05	0.000346383	0.246624813	7
ENSG00000111341	MGP	-0.885162566	15.59604931	-3.936840323	0.000112475	0.000509905	0.230511237	12
ENSG00000243349	RP11-445N18.7	0.723282953	1.388555861	4.055453848	7.06494E-05	0.000343734	0.230384515	10
ENSG00000082126	MPP4	0.602944728	3.997043082	3.964631672	0.00010096	0.000464314	0.229575114	2
ENSG00000262202	SNORD3D	0.764813799	1.984624463	4.027794875	7.88147E-05	0.000376789	0.225838592	17
ENSG00000254545	RP11-84A19.3	0.938121206	2.534556906	4.001043501	8.75612E-05	0.000410879	0.218266599	1
ENSG00000264031	RP11-68I3.2	0.760475537	3.839625904	3.9640946	0.000101171	0.000464862	0.213756304	17
ENSG00000169618	PROKR1	1.073572359	3.438241026	3.972828152	9.77837E-05	0.000451975	0.208399714	2
ENSG00000005102	MEOX1	0.64041025	10.56840002	3.913780055	0.000122966	0.00054956	0.197730208	17
ENSG00000111339	ART4	-0.670754919	5.855966993	-3.926384683	0.000117122	0.000527886	0.188083592	12
ENSG00000175894	TSPEAR	-0.61811301	4.293589816	-3.945247719	0.000108866	0.000496222	0.187245344	21
ENSG00000113369	ARRDC3	-0.588245713	12.61017	-3.914221551	0.000122757	0.000548787	0.17572799	5
ENSG00000262874	CTD-2616J11.4	0.585560694	1.051394136	4.055696944	7.05813E-05	0.000343513	0.175468325	19
ENSG00000145632	PLK2	-0.617139682	11.71164944	-3.909736561	0.000124899	0.000557457	0.168525322	5
ENSG00000225929	AC000036.4	0.76718735	4.229543985	3.945181579	0.000108894	0.000496265	0.168302499	22
ENSG00000213985	AC078899.1	0.649119657	2.301461399	3.99268737	9.04775E-05	0.000422923	0.167692313	19
ENSG00000236567	RP11-39K24.7	0.618003195	2.099686462	4.001074538	8.75505E-05	0.000410879	0.16430682	9
ENSG00000139329	LUM	-0.64779933	13.21203355	-3.911912347	0.000123856	0.000553125	0.161492403	12
ENSG00000178934	LGALS7B	-0.750192855	3.818713372	-3.944475207	0.000109193	0.000497412	0.155771806	19
ENSG00000170165	CR848007.2	0.956952192	3.018008067	3.966635791	0.000100174	0.000461333	0.143584306	9
ENSG00000185198	PRSS57	0.63282945	1.728880928	4.012026969	8.38638E-05	0.000396854	0.139658201	19
ENSG00000223823	RP11-465B22.5	-0.968153087	2.287846203	-3.978160959	9.57685E-05	0.000444154	0.139013471	1
ENSG00000108960	MMD	0.789348691	10.90507779	3.898234025	0.000130557	0.000578608	0.137752976	17
ENSG00000150051	MKX	0.65096313	6.868298503	3.900862679	0.000129243	0.000574131	0.12369144	10
ENSG00000151632	AKR1C2	1.063752872	11.72552413	3.894868446	0.000132257	0.00058486	0.117061301	10
ENSG00000141255	SPATA22	0.785380589	4.544925048	3.925143722	0.000117685	0.000530031	0.11555806	17
ENSG00000159556	ISL2	-0.653305597	1.104503435	-4.027768543	7.88228E-05	0.000376789	0.113651294	15
ENSG00000182132	KCNIP1	-0.736658908	4.559319942	-3.92093022	0.000119618	0.000537454	0.110686076	5
ENSG00000229417	NPM1P25	-0.72859489	3.239725174	-3.943061163	0.000109794	0.000499473	0.108367524	10
ENSG00000260910	LINC00565	-0.642013348	4.470980048	-3.921113582	0.000119533	0.000537313	0.108366169	13
ENSG00000134216	CHIA	0.896138342	1.242195378	4.017348947	8.27676E-05	0.000392712	0.099299686	1
ENSG00000257599	OVCH1-AS1	0.867502467	2.629813555	3.963825248	0.000101278	0.000465209	0.094108513	12
ENSG00000163380	LMOD3	0.724287554	3.959335631	3.925164623	0.000117676	0.000530031	0.081293149	3
ENSG00000088002	SULT2B1	-1.310061917	6.049336149	-3.894293444	0.00013255	0.000585897	0.080757941	19
ENSG00000229019	RP11-88I18.3	0.625734316	3.110592993	3.941103391	0.000110631	0.000502752	0.072611479	9
ENSG00000262700	RP11-266L9.3	-0.61131836	2.859197674	-3.942513476	0.000110027	0.000500309	0.066780879	16
ENSG00000182566	CLEC4G	0.928464791	6.255059124	3.89089277	0.000134293	0.000592738	0.065043093	19
ENSG00000241484	ARHGAP8	-0.872878384	2.833418257	-3.940087999	0.000111068	0.000504432	0.064804449	22
ENSG00000118702	GHRH	0.810939559	1.029779088	4.02150606	8.07927E-05	0.000384547	0.061063975	20
ENSG00000213578	CPLX3	-0.834223894	3.057435676	-3.934236662	0.000113615	0.000514382	0.06021923	15
ENSG00000180287	PLD5	-0.788138029	5.12989449	-3.899029242	0.000130158	0.000577348	0.059754119	1
ENSG00000121797	CCRL2	0.668768799	8.292934252	3.873527563	0.000143541	0.000626604	0.057408133	3
ENSG00000224083	RP11-39K24.4	0.619358237	1.344614083	4.012071907	8.3849E-05	0.000396846	0.056546827	9
ENSG00000224728	AC090945.1	-0.599754921	3.453418212	-3.924521303	0.000117969	0.00053115	0.056480067	3
ENSG00000182118	FAM89A	0.786459213	10.16703613	3.873048535	0.000143804	0.000627573	0.05464819	1
ENSG00000186265	BTLA	-0.7171128	3.540959124	-3.918292255	0.000120843	0.000541752	0.041646579	3
ENSG00000167779	IGFBP6	0.696564343	12.66969852	3.876272955	0.00014204	0.000621306	0.039368704	12
ENSG00000226957	RP4-533D7.4	0.659747259	3.137184715	3.928295658	0.000116259	0.000524634	0.023733907	1
ENSG00000171722	C1orf111	-0.829387722	3.31854485	-3.91729932	0.000121307	0.00054335	0.022514266	1
ENSG00000186007	LEMD1	-0.979496662	2.439220561	-3.939388587	0.000111369	0.000505575	0.02135491	1
ENSG00000163040	CCDC74A	-0.709294314	8.808004699	-3.860611025	0.000150808	0.000653421	0.017471561	2
ENSG00000171446	KRT27	0.639805553	1.162720921	4.006806058	8.56024E-05	0.000403297	0.008754838	17
ENSG00000251548	RP11-215G15.4	0.682822422	5.469796652	3.879530165	0.000140278	0.000614845	-0.005232313	5
ENSG00000257061	RP4-809F18.2	-0.730355232	1.202128027	-3.986966927	9.2527E-05	0.000431369	-0.01306031	12
ENSG00000260841	CTC-205M6.5	0.722973572	7.463524208	3.856623148	0.000153121	0.000662021	-0.019780223	5
ENSG00000118322	ATP10B	-0.853198406	3.605022356	-3.898533922	0.000130406	0.00057811	-0.023585845	5
ENSG00000135116	HRK	-0.764910616	4.404341101	-3.885226448	0.000137247	0.00060322	-0.026400839	12
ENSG00000173114	LRRN3	0.731841065	7.171485678	3.856261456	0.000153332	0.000662745	-0.029247943	7
ENSG00000144837	PLA1A	0.630318118	7.125323272	3.85499486	0.000154075	0.000665129	-0.034774856	3
ENSG00000260990	RP3-518E13.2	0.77428245	1.0947138	3.992196914	9.06515E-05	0.000423474	-0.040830633	1
ENSG00000228436	RP5-864K19.4	0.689242817	5.84284062	3.86526117	0.000148152	0.00064376	-0.041915595	1
ENSG00000127377	CRYGN	-0.626926866	4.311972509	-3.88176895	0.000139079	0.00061021	-0.043166206	7
ENSG00000167757	KLK11	-1.56804973	5.836110374	-3.861083489	0.000150536	0.00065243	-0.045216525	19
ENSG00000238086	PPP1R26P1	0.608904868	3.372270767	3.900654695	0.000129346	0.000574422	-0.050989293	13
ENSG00000188133	TMEM215	0.716027983	1.134062659	3.990350628	9.13094E-05	0.000426219	-0.051969784	9
ENSG00000164128	NPY1R	0.795558423	10.13473404	3.840473286	0.000162837	0.000697998	-0.062423528	4
ENSG00000235111	RP1-29C18.8	0.641017503	3.881156162	3.886543713	0.000136555	0.000600965	-0.064676822	22
ENSG00000224621	RP11-276H7.3	-0.594058745	2.307280604	-3.922690694	0.000118807	0.000534408	-0.065821022	1
ENSG00000140287	HDC	0.793089164	7.28963218	3.843574168	0.000160927	0.000690964	-0.072194726	15
ENSG00000165702	GFI1B	0.659617114	1.47715628	3.971214295	9.84014E-05	0.000454483	-0.072730512	9
ENSG00000256482	RP11-625L16.3	0.614096655	1.661957889	3.957512147	0.000103798	0.000475631	-0.079079117	12
ENSG00000170819	BFSP2	0.93917326	1.749507241	3.954821512	0.00010489	0.000479909	-0.083196076	3
ENSG00000239445	ST3GAL6-AS1	0.709080302	4.265775358	3.873974074	0.000143296	0.000625985	-0.086577127	3
ENSG00000105509	HAS1	1.089009465	4.30707079	3.874383303	0.000143071	0.000625095	-0.090532877	19
ENSG00000167646	DNAAF3	-0.779212964	3.509937961	-3.881286698	0.000139337	0.000611162	-0.096086851	19
ENSG00000270720	RP11-84C13.2	-0.641545943	3.013125718	-3.892381233	0.000133528	0.000589788	-0.098859124	4
ENSG00000254973	RP11-429J17.7	-0.926714633	2.161768618	-3.917821839	0.000121063	0.000542656	-0.102433527	8
ENSG00000228522	RP11-236F9.2	1.159801177	5.214146283	3.857021292	0.000152888	0.000661205	-0.10422716	9
ENSG00000124216	SNAI1	0.769884121	9.220738799	3.826029933	0.000172019	0.000731388	-0.107151278	20
ENSG00000104321	TRPA1	0.660504962	1.767505119	3.941553608	0.000110438	0.00050195	-0.113510709	8
ENSG00000125813	PAX1	0.859431109	1.698826443	3.945147445	0.000108908	0.000496265	-0.123761903	20
ENSG00000232987	AC051649.6	-0.683612293	3.191675058	-3.879937482	0.000140059	0.000614064	-0.125541348	11
ENSG00000185522	C11orf35	-0.623814819	7.937589025	-3.818244742	0.000177169	0.000748655	-0.140941446	11
ENSG00000135914	HTR2B	-0.718878167	4.068555492	-3.857724083	0.000152479	0.000659811	-0.144551555	2
ENSG00000148702	HABP2	-0.703208549	1.42866887	-3.93891773	0.000111573	0.000506339	-0.15122256	10
ENSG00000258334	RP11-161H23.9	0.632872363	6.31464215	3.825565428	0.000172322	0.000732368	-0.166482666	12
ENSG00000169903	TM4SF4	0.685911185	3.378531639	3.869382603	0.000145836	0.000634972	-0.167895676	3
ENSG00000059915	PSD	-0.630650038	6.832572798	-3.817617752	0.00017759	0.00075012	-0.171242195	10
ENSG00000175820	CCDC168	0.692468209	2.684306077	3.885775475	0.000136958	0.000602329	-0.177281648	13
ENSG00000205786	AC002511.1	0.701523822	1.416059722	3.942093181	0.000110207	0.000501051	-0.185441279	19
ENSG00000255090	RP11-820L6.1	0.592987692	4.034059528	3.848734619	0.000157796	0.000679224	-0.190643439	11
ENSG00000218336	TENM3	0.590050689	9.264475287	3.802271536	0.000188197	0.000788316	-0.192161303	4
ENSG00000243806	CTC-484P3.1	0.696163701	1.62667824	3.929300783	0.000115808	0.000523012	-0.194853257	5
ENSG00000168907	PLA2G4F	-1.236620997	4.819258844	-3.83144564	0.00016852	0.000718532	-0.195250384	15
ENSG00000272180	RP11-481J13.1	0.845111826	5.218863479	3.828980137	0.000170104	0.000724062	-0.199539566	2
ENSG00000177359	RP11-551L14.1	-0.683408553	6.147959786	-3.80909872	0.000183406	0.000770918	-0.224707333	12
ENSG00000131943	C19orf12	0.610981493	10.9368963	3.796934579	0.000192024	0.000802237	-0.22652474	19
ENSG00000230787	PSAT1P3	0.804086982	4.063540708	3.83889882	0.000163815	0.000701934	-0.226673123	1
ENSG00000185960	SHOX	1.17371874	3.783518091	3.848542377	0.000157912	0.000679528	-0.232295196	X
ENSG00000256540	RP11-598F7.6	0.88818374	4.620394925	3.825059444	0.000172653	0.000733198	-0.244452645	12
ENSG00000177791	MYOZ1	0.655573756	6.218473893	3.804300515	0.000186761	0.00078306	-0.246322474	10
ENSG00000205847	OR7E91P	-0.598012794	1.045107065	-3.934735198	0.000113396	0.000513466	-0.246506368	2
ENSG00000227885	RP11-79N23.1	-0.772055663	3.495015198	-3.836849093	0.000165096	0.000705426	-0.256061259	6
ENSG00000236499	LINC00896	-0.634036324	3.19211168	-3.843561855	0.000160935	0.000690964	-0.256618487	22
ENSG00000227258	SMIM2-AS1	0.713925577	2.660496678	3.865141895	0.00014822	0.000643869	-0.261706774	13
ENSG00000125637	PSD4	-0.757734953	10.17513032	-3.784915533	0.000200915	0.000834768	-0.263007903	2
ENSG00000272078	RP4-734G22.3	-0.588313836	9.670214971	-3.782589802	0.00020268	0.000841169	-0.265728765	1
ENSG00000230061	AP001065.2	-0.646870538	4.824187897	-3.809933066	0.000182829	0.000769113	-0.275000255	21
ENSG00000128510	CPA4	-0.741332899	5.789789675	-3.79662998	0.000192245	0.000803048	-0.280575603	7
ENSG00000204595	DPRX	0.811012948	2.425405044	3.869502078	0.000145769	0.000634773	-0.281032054	19
ENSG00000116147	TNR	0.636599511	3.042078504	3.844722767	0.000160225	0.000688308	-0.282997183	1
ENSG00000146453	PNLDC1	-0.993005977	4.284677065	-3.813466519	0.000180402	0.00076051	-0.289053879	6
ENSG00000105219	CNTD2	0.67077009	5.501699553	3.799817994	0.000189947	0.000794988	-0.290274654	19
ENSG00000261925	RP11-388M20.9	0.722077275	1.759596344	3.89554381	0.000131914	0.000583696	-0.291278775	16
ENSG00000230257	NFE4	0.588147746	2.413573104	3.862911533	0.000149488	0.00064882	-0.291638466	7
ENSG00000161944	ASGR2	0.587448685	4.483059935	3.812715251	0.000180915	0.000762037	-0.292236895	17
ENSG00000228075	BOD1L2	0.923689644	1.702812407	3.896959571	0.000131198	0.000581111	-0.297980449	18
ENSG00000235770	LINC00607	0.670460499	2.633211882	3.852001128	0.000155844	0.000671969	-0.301469468	2
ENSG00000180116	C12orf40	0.734479224	1.478725488	3.90627379	0.000126577	0.000564114	-0.306908601	12
ENSG00000132170	PPARG	0.755176777	11.87806236	3.775687186	0.000208004	0.000858444	-0.311532219	3
ENSG00000255624	RP11-564D11.3	-0.67322727	2.646071641	-3.842433238	0.000161627	0.000693741	-0.312493912	10
ENSG00000225008	RP13-228J13.6	0.630074929	1.764709002	3.888356455	0.000135608	0.000597493	-0.313687113	X
ENSG00000147676	MAL2	-0.625445755	6.507240817	-3.780300575	0.000204431	0.000846933	-0.314132731	8
ENSG00000115138	POMC	0.682265185	6.577694795	3.781628519	0.000203414	0.000843642	-0.314153885	2
ENSG00000125462	C1orf61	-0.904710173	3.705131404	-3.816432922	0.000178388	0.000752861	-0.314763472	1
ENSG00000237624	OXCT2P1	0.693597092	3.402543993	3.827129333	0.000171303	0.000728652	-0.315913161	1
ENSG00000222014	RAB6C	0.739496363	6.419599594	3.781445016	0.000203554	0.000844108	-0.32043479	2
ENSG00000039600	SOX30	0.665139746	2.765976943	3.842047945	0.000161864	0.000694463	-0.323584682	5
ENSG00000092853	CLSPN	0.670225585	4.282435545	3.806525293	0.000185198	0.000777586	-0.326305148	1
ENSG00000144488	ESPNL	-0.874733719	5.441688404	-3.78638624	0.000199807	0.000831419	-0.331056099	2
ENSG00000103569	AQP9	0.899832382	6.156594947	3.780826484	0.000204028	0.000845609	-0.332539229	15
ENSG00000244482	LILRA6	0.718099447	7.493771169	3.768307819	0.000213843	0.000879658	-0.333203057	19
ENSG00000272922	RP11-329B9.5	-0.720603012	1.856952531	-3.86546142	0.000148039	0.00064336	-0.336599573	3
ENSG00000068976	PYGM	0.667205399	8.85952752	3.760691068	0.000220031	0.000900705	-0.337702891	11
ENSG00000129270	MMP28	0.641540675	9.383833473	3.760809993	0.000219934	0.000900426	-0.339749073	17
ENSG00000211789	TRAV12-2	-0.593790696	1.037189915	-3.909100322	0.000125206	0.000558503	-0.340983912	14
ENSG00000162981	FAM84A	-0.896861667	2.690436586	-3.830302096	0.000169253	0.000720946	-0.347829845	2
ENSG00000268032	CTB-52I2.4	0.657141111	2.690240993	3.83775045	0.000164532	0.00070361	-0.349174828	19
ENSG00000100162	CENPM	-0.725733567	4.436071954	-3.793336606	0.000194646	0.000812404	-0.35207892	22
ENSG00000108231	LGI1	0.871711896	3.259252646	3.822343753	0.000174439	0.0007396	-0.355728081	10
ENSG00000229028	KRT223P	0.75005431	1.398835243	3.896257831	0.000131553	0.000582425	-0.357599846	17
ENSG00000216863	LY86-AS1	0.844072857	2.34081805	3.849184519	0.000157526	0.000678157	-0.362232824	6
ENSG00000104055	TGM5	-0.707041101	5.889865918	-3.770590505	0.00021202	0.000873018	-0.369560843	15
ENSG00000103534	TMC5	-1.465758147	7.832189572	-3.753878991	0.000225709	0.000921081	-0.372373418	16
ENSG00000259038	CTD-2325P2.4	-0.661942445	2.890633991	-3.819193591	0.000176534	0.0007467	-0.373552085	14
ENSG00000255507	RP11-535A19.2	0.677091871	4.600629876	3.786004122	0.000200094	0.0008325	-0.382254904	11
ENSG00000146250	PRSS35	0.811756759	4.184949926	3.79312862	0.000194799	0.000812929	-0.38386813	6
ENSG00000161243	FBXO27	0.590150333	8.402932551	3.748371143	0.000230401	0.000936841	-0.384786527	19
ENSG00000240541	TM4SF1-AS1	-0.763800828	4.663264418	-3.779694799	0.000204897	0.000848166	-0.389989582	3
ENSG00000184617	ZNF840	-0.754034104	2.14415832	-3.837909992	0.000164432	0.000703482	-0.394383381	20
ENSG00000135447	PPP1R1A	1.193607782	12.02862466	3.752292247	0.000227052	0.000925498	-0.394772619	12
ENSG00000250075	RP11-584P21.2	0.604421667	3.311229567	3.806233552	0.000185403	0.000778336	-0.397953163	4
ENSG00000267530	AC006273.5	-0.648411919	4.649729534	-3.776533615	0.000207344	0.000856341	-0.402544732	19
ENSG00000104725	NEFL	0.737890711	2.63165849	3.825444161	0.000172401	0.000732499	-0.402906465	8
ENSG00000142405	NLRP12	0.631271887	4.077111137	3.786683085	0.000199584	0.000830605	-0.408664591	19
ENSG00000100033	PRODH	0.770544355	8.719511904	3.741100542	0.000236736	0.000958961	-0.409827223	22
ENSG00000176134	AL445665.1	1.004949337	2.412966232	3.831718644	0.000168345	0.00071799	-0.418342418	9
ENSG00000174521	TTC9B	0.590252074	1.872064442	3.851902874	0.000155902	0.000672125	-0.419668775	19
ENSG00000233473	RP11-520H16.4	0.665568018	2.163859234	3.838112737	0.000164305	0.000703238	-0.420909827	1
ENSG00000242715	CCDC169	-0.614087186	2.662086626	-3.809667961	0.000183012	0.000769582	-0.430623489	13
ENSG00000232599	RP1-161N10.1	0.611534322	1.695902643	3.859183891	0.000151832	0.000657389	-0.433316535	X
ENSG00000261120	RP11-62H20.1	0.871071238	1.884741895	3.850636974	0.000156656	0.000674656	-0.440697438	14
ENSG00000133863	TEX15	0.665522558	1.201995194	3.878149444	0.000141212	0.000618133	-0.445739948	8
